client_id,client_name,client_email,client_age,client_gender,client_income,client_state,client_city,rfv_perfil
22915,Client_22915,client_22915@example.com,49,Female,7996,SC,Florianópolis,Promissor
22916,Client_22916,client_22916@example.com,32,Female,4035,SC,Florianópolis,Atenção
22918,Client_22918,client_22918@example.com,35,Male,8614,RS,Porto Alegre,Quase Dormindo
22919,Client_22919,client_22919@example.com,50,Male,12345,SP,São Paulo,Atenção
22920,Client_22920,client_22920@example.com,55,Female,15487,SC,Florianópolis,Leais
22921,Client_22921,client_22921@example.com,53,Female,9353,BA,Salvador,Campeões
22924,Client_22924,client_22924@example.com,59,Male,5047,MG,Belo Horizonte,Atenção
22926,Client_22926,client_22926@example.com,39,Male,8144,RJ,Rio de Janeiro,Promissor
22928,Client_22928,client_22928@example.com,37,Female,16432,RJ,Rio de Janeiro,Leais
22929,Client_22929,client_22929@example.com,86,Female,12667,RS,Porto Alegre,Perdido
22932,Client_22932,client_22932@example.com,64,Male,2102,SP,São Paulo,Quase Dormindo
22933,Client_22933,client_22933@example.com,23,Female,14479,RS,Porto Alegre,Perdido
22936,Client_22936,client_22936@example.com,31,Female,17790,SP,São Paulo,Novos
22937,Client_22937,client_22937@example.com,42,Male,18694,PR,Curitiba,Promissor
22938,Client_22938,client_22938@example.com,41,Female,15368,RS,Porto Alegre,Campeões
22939,Client_22939,client_22939@example.com,26,Male,13839,RJ,Rio de Janeiro,Promissor
22940,Client_22940,client_22940@example.com,48,Male,10543,SP,São Paulo,Leais
22941,Client_22941,client_22941@example.com,44,Female,15186,PR,Curitiba,Atenção
22942,Client_22942,client_22942@example.com,38,Female,6299,SP,São Paulo,Leais
22943,Client_22943,client_22943@example.com,34,Female,11115,SC,Florianópolis,Perdido
22944,Client_22944,client_22944@example.com,62,Female,17560,RS,Porto Alegre,Promissor
22945,Client_22945,client_22945@example.com,65,Male,6569,RJ,Rio de Janeiro,Campeões
22946,Client_22946,client_22946@example.com,54,Female,3284,MG,Belo Horizonte,Perdido
22947,Client_22947,client_22947@example.com,33,Female,9368,RS,Porto Alegre,Novos
22948,Client_22948,client_22948@example.com,35,Male,13190,MG,Belo Horizonte,Novos
22949,Client_22949,client_22949@example.com,34,Female,17853,RS,Porto Alegre,Campeões
22951,Client_22951,client_22951@example.com,47,Male,5893,PR,Curitiba,Novos
22953,Client_22953,client_22953@example.com,23,Male,18451,RJ,Rio de Janeiro,Novos
22954,Client_22954,client_22954@example.com,43,Female,11082,PR,Curitiba,Novos
22955,Client_22955,client_22955@example.com,50,Female,13212,RJ,Rio de Janeiro,Não Perder
22956,Client_22956,client_22956@example.com,47,Female,11063,RJ,Rio de Janeiro,Perdido
22957,Client_22957,client_22957@example.com,30,Female,11748,SP,São Paulo,Não Perder
22958,Client_22958,client_22958@example.com,71,Female,18003,SP,São Paulo,Campeões
22959,Client_22959,client_22959@example.com,42,Female,18479,PR,Curitiba,Quase Dormindo
22960,Client_22960,client_22960@example.com,36,Male,8810,SP,São Paulo,Leais
22961,Client_22961,client_22961@example.com,51,Female,11542,BA,Salvador,Atenção
22962,Client_22962,client_22962@example.com,33,Male,9196,SC,Florianópolis,Promissor
22963,Client_22963,client_22963@example.com,21,Male,14984,SP,São Paulo,Campeões
22964,Client_22964,client_22964@example.com,51,Male,11696,RJ,Rio de Janeiro,Atenção
22965,Client_22965,client_22965@example.com,40,Female,7713,MG,Belo Horizonte,Perdido
22966,Client_22966,client_22966@example.com,23,Female,14839,BA,Salvador,Leais
22967,Client_22967,client_22967@example.com,39,Female,4462,RJ,Rio de Janeiro,Campeões
22968,Client_22968,client_22968@example.com,20,Female,4311,RJ,Rio de Janeiro,Leais
22969,Client_22969,client_22969@example.com,35,Female,2962,RS,Porto Alegre,Promissor
22970,Client_22970,client_22970@example.com,31,Male,2162,PR,Curitiba,Novos
22971,Client_22971,client_22971@example.com,47,Male,16181,SP,São Paulo,Atenção
22973,Client_22973,client_22973@example.com,48,Female,11971,SP,São Paulo,Não Perder
22974,Client_22974,client_22974@example.com,55,Female,3007,RJ,Rio de Janeiro,Perdido
22975,Client_22975,client_22975@example.com,49,Male,12355,MG,Belo Horizonte,Quase Dormindo
22976,Client_22976,client_22976@example.com,49,Female,12838,RS,Porto Alegre,Novos
22977,Client_22977,client_22977@example.com,62,Female,14996,SP,São Paulo,Atenção
22978,Client_22978,client_22978@example.com,42,Female,5485,RS,Porto Alegre,Quase Dormindo
22979,Client_22979,client_22979@example.com,36,Male,11124,PR,Curitiba,Leais
22980,Client_22980,client_22980@example.com,43,Female,5526,RJ,Rio de Janeiro,Leais
22982,Client_22982,client_22982@example.com,68,Female,9264,SC,Florianópolis,Não Perder
22984,Client_22984,client_22984@example.com,29,Male,12241,PR,Curitiba,Leais
22985,Client_22985,client_22985@example.com,54,Male,4052,PR,Curitiba,Quase Dormindo
22986,Client_22986,client_22986@example.com,57,Male,12982,PR,Curitiba,Campeões
22987,Client_22987,client_22987@example.com,50,Female,11212,BA,Salvador,Atenção
22988,Client_22988,client_22988@example.com,63,Female,19038,PR,Curitiba,Perdido
22989,Client_22989,client_22989@example.com,42,Female,10663,RJ,Rio de Janeiro,Campeões
22990,Client_22990,client_22990@example.com,38,Male,5740,MG,Belo Horizonte,Quase Dormindo
22991,Client_22991,client_22991@example.com,68,Male,10796,SC,Florianópolis,Leais
22992,Client_22992,client_22992@example.com,54,Male,19108,SP,São Paulo,Perdido
22993,Client_22993,client_22993@example.com,49,Female,18536,SP,São Paulo,Campeões
22994,Client_22994,client_22994@example.com,59,Female,5261,BA,Salvador,Campeões
22996,Client_22996,client_22996@example.com,32,Male,12892,BA,Salvador,Leais
22997,Client_22997,client_22997@example.com,50,Male,16525,RS,Porto Alegre,Atenção
22998,Client_22998,client_22998@example.com,32,Male,18293,SC,Florianópolis,Novos
23000,Client_23000,client_23000@example.com,49,Male,5256,MG,Belo Horizonte,Leais
23001,Client_23001,client_23001@example.com,72,Female,3278,RJ,Rio de Janeiro,Campeões
23002,Client_23002,client_23002@example.com,55,Male,12784,SP,São Paulo,Atenção
23005,Client_23005,client_23005@example.com,60,Male,12204,PR,Curitiba,Perdido
23006,Client_23006,client_23006@example.com,46,Male,8044,BA,Salvador,Perdido
23007,Client_23007,client_23007@example.com,68,Male,5131,SC,Florianópolis,Perdido
23008,Client_23008,client_23008@example.com,39,Male,13415,PR,Curitiba,Leais
23010,Client_23010,client_23010@example.com,43,Male,12754,MG,Belo Horizonte,Novos
23012,Client_23012,client_23012@example.com,56,Male,2554,RJ,Rio de Janeiro,Campeões
23013,Client_23013,client_23013@example.com,43,Female,3146,BA,Salvador,Quase Dormindo
23014,Client_23014,client_23014@example.com,24,Male,3035,MG,Belo Horizonte,Quase Dormindo
23015,Client_23015,client_23015@example.com,30,Male,15454,RS,Porto Alegre,Perdido
23016,Client_23016,client_23016@example.com,25,Male,6389,PR,Curitiba,Não Perder
23017,Client_23017,client_23017@example.com,45,Female,14396,SC,Florianópolis,Atenção
23018,Client_23018,client_23018@example.com,59,Male,6367,RJ,Rio de Janeiro,Leais
23019,Client_23019,client_23019@example.com,40,Male,19380,RS,Porto Alegre,Quase Dormindo
23021,Client_23021,client_23021@example.com,34,Male,15966,SC,Florianópolis,Novos
23022,Client_23022,client_23022@example.com,73,Female,19631,SP,São Paulo,Em Risco
23023,Client_23023,client_23023@example.com,67,Male,19471,PR,Curitiba,Novos
23024,Client_23024,client_23024@example.com,28,Female,13193,SC,Florianópolis,Campeões
23028,Client_23028,client_23028@example.com,51,Other,9480,PR,Curitiba,Quase Dormindo
23029,Client_23029,client_23029@example.com,55,Female,17903,RS,Porto Alegre,Leais
23030,Client_23030,client_23030@example.com,30,Female,4633,BA,Salvador,Quase Dormindo
23031,Client_23031,client_23031@example.com,69,Female,2399,BA,Salvador,Leais
23032,Client_23032,client_23032@example.com,54,Female,14164,BA,Salvador,Perdido
23034,Client_23034,client_23034@example.com,42,Male,16779,RS,Porto Alegre,Campeões
23035,Client_23035,client_23035@example.com,52,Female,10275,PR,Curitiba,Leais
23036,Client_23036,client_23036@example.com,48,Male,4956,MG,Belo Horizonte,Leais
23037,Client_23037,client_23037@example.com,40,Male,9275,RJ,Rio de Janeiro,Em Risco
23039,Client_23039,client_23039@example.com,48,Female,17141,SP,São Paulo,Leais
23040,Client_23040,client_23040@example.com,58,Female,18026,SP,São Paulo,Atenção
23041,Client_23041,client_23041@example.com,42,Male,9529,RJ,Rio de Janeiro,Perdido
23043,Client_23043,client_23043@example.com,33,Male,4074,MG,Belo Horizonte,Perdido
23044,Client_23044,client_23044@example.com,30,Female,11525,BA,Salvador,Perdido
23045,Client_23045,client_23045@example.com,62,Male,7019,PR,Curitiba,Campeões
23046,Client_23046,client_23046@example.com,36,Female,11667,SC,Florianópolis,Campeões
23047,Client_23047,client_23047@example.com,58,Female,15126,RJ,Rio de Janeiro,Campeões
23048,Client_23048,client_23048@example.com,29,Male,13278,PR,Curitiba,Promissor
23049,Client_23049,client_23049@example.com,34,Male,12216,MG,Belo Horizonte,Promissor
23050,Client_23050,client_23050@example.com,53,Male,3308,SC,Florianópolis,Campeões
23051,Client_23051,client_23051@example.com,60,Male,2742,RS,Porto Alegre,Novos
23053,Client_23053,client_23053@example.com,76,Male,8760,BA,Salvador,Campeões
23054,Client_23054,client_23054@example.com,44,Female,15103,MG,Belo Horizonte,Perdido
23055,Client_23055,client_23055@example.com,40,Female,13333,SC,Florianópolis,Quase Dormindo
23056,Client_23056,client_23056@example.com,39,Female,17256,RJ,Rio de Janeiro,Novos
23057,Client_23057,client_23057@example.com,50,Male,16183,RJ,Rio de Janeiro,Quase Dormindo
23058,Client_23058,client_23058@example.com,40,Female,18168,PR,Curitiba,Campeões
23059,Client_23059,client_23059@example.com,47,Female,15670,MG,Belo Horizonte,Novos
23061,Client_23061,client_23061@example.com,51,Male,11938,BA,Salvador,Não Perder
23062,Client_23062,client_23062@example.com,39,Male,9220,BA,Salvador,Perdido
23063,Client_23063,client_23063@example.com,28,Male,4604,MG,Belo Horizonte,Perdido
23064,Client_23064,client_23064@example.com,77,Female,19506,SC,Florianópolis,Campeões
23065,Client_23065,client_23065@example.com,32,Male,9099,PR,Curitiba,Perdido
23067,Client_23067,client_23067@example.com,48,Female,5573,RJ,Rio de Janeiro,Leais
23068,Client_23068,client_23068@example.com,21,Male,4619,MG,Belo Horizonte,Leais
23070,Client_23070,client_23070@example.com,46,Male,17527,SP,São Paulo,Perdido
23071,Client_23071,client_23071@example.com,40,Female,6352,RJ,Rio de Janeiro,Campeões
23072,Client_23072,client_23072@example.com,56,Male,3779,RJ,Rio de Janeiro,Não Perder
23073,Client_23073,client_23073@example.com,54,Female,14516,RJ,Rio de Janeiro,Promissor
23075,Client_23075,client_23075@example.com,41,Female,3045,BA,Salvador,Promissor
23076,Client_23076,client_23076@example.com,45,Male,10002,PR,Curitiba,Quase Dormindo
23077,Client_23077,client_23077@example.com,44,Male,19866,RJ,Rio de Janeiro,Em Risco
23078,Client_23078,client_23078@example.com,42,Female,10746,RJ,Rio de Janeiro,Leais
23079,Client_23079,client_23079@example.com,63,Female,2062,SP,São Paulo,Quase Dormindo
23080,Client_23080,client_23080@example.com,34,Female,15188,BA,Salvador,Campeões
23081,Client_23081,client_23081@example.com,37,Male,11579,SP,São Paulo,Promissor
23082,Client_23082,client_23082@example.com,35,Male,13800,SC,Florianópolis,Leais
23084,Client_23084,client_23084@example.com,65,Male,12895,SP,São Paulo,Atenção
23085,Client_23085,client_23085@example.com,37,Male,3759,MG,Belo Horizonte,Novos
23086,Client_23086,client_23086@example.com,40,Female,2604,PR,Curitiba,Perdido
23087,Client_23087,client_23087@example.com,53,Female,15893,BA,Salvador,Novos
23089,Client_23089,client_23089@example.com,24,Female,6454,RS,Porto Alegre,Quase Dormindo
23090,Client_23090,client_23090@example.com,28,Male,12052,MG,Belo Horizonte,Atenção
23091,Client_23091,client_23091@example.com,36,Female,6934,MG,Belo Horizonte,Perdido
23093,Client_23093,client_23093@example.com,53,Female,6919,SP,São Paulo,Promissor
23095,Client_23095,client_23095@example.com,57,Male,11597,SC,Florianópolis,Novos
23096,Client_23096,client_23096@example.com,42,Female,16547,BA,Salvador,Perdido
23097,Client_23097,client_23097@example.com,26,Male,15976,PR,Curitiba,Promissor
23098,Client_23098,client_23098@example.com,65,Male,13994,SP,São Paulo,Não Perder
23099,Client_23099,client_23099@example.com,53,Female,14590,RS,Porto Alegre,Perdido
23101,Client_23101,client_23101@example.com,38,Female,14181,MG,Belo Horizonte,Quase Dormindo
23102,Client_23102,client_23102@example.com,56,Female,15674,PR,Curitiba,Perdido
23104,Client_23104,client_23104@example.com,42,Other,9727,RS,Porto Alegre,Perdido
23105,Client_23105,client_23105@example.com,38,Male,18710,PR,Curitiba,Perdido
23107,Client_23107,client_23107@example.com,57,Female,15400,RS,Porto Alegre,Não Perder
23108,Client_23108,client_23108@example.com,25,Female,7997,BA,Salvador,Perdido
23109,Client_23109,client_23109@example.com,42,Female,11641,SC,Florianópolis,Promissor
23110,Client_23110,client_23110@example.com,43,Female,10783,MG,Belo Horizonte,Campeões
23111,Client_23111,client_23111@example.com,57,Male,10511,SC,Florianópolis,Leais
23114,Client_23114,client_23114@example.com,61,Male,3066,RS,Porto Alegre,Quase Dormindo
23116,Client_23116,client_23116@example.com,51,Female,10905,SP,São Paulo,Não Perder
23117,Client_23117,client_23117@example.com,45,Other,10280,MG,Belo Horizonte,Leais
23120,Client_23120,client_23120@example.com,38,Female,3286,SP,São Paulo,Perdido
23123,Client_23123,client_23123@example.com,70,Male,4708,SP,São Paulo,Quase Dormindo
23124,Client_23124,client_23124@example.com,40,Male,17361,MG,Belo Horizonte,Não Perder
23125,Client_23125,client_23125@example.com,32,Male,14917,MG,Belo Horizonte,Novos
23127,Client_23127,client_23127@example.com,44,Female,2997,PR,Curitiba,Quase Dormindo
23130,Client_23130,client_23130@example.com,54,Male,17803,MG,Belo Horizonte,Promissor
23131,Client_23131,client_23131@example.com,46,Female,9886,BA,Salvador,Atenção
23132,Client_23132,client_23132@example.com,19,Male,17086,MG,Belo Horizonte,Em Risco
23133,Client_23133,client_23133@example.com,32,Female,12179,RJ,Rio de Janeiro,Não Perder
23135,Client_23135,client_23135@example.com,66,Male,12155,SP,São Paulo,Atenção
23136,Client_23136,client_23136@example.com,81,Male,14154,SC,Florianópolis,Promissor
23137,Client_23137,client_23137@example.com,36,Male,10366,RS,Porto Alegre,Campeões
23140,Client_23140,client_23140@example.com,52,Male,12100,RJ,Rio de Janeiro,Promissor
23142,Client_23142,client_23142@example.com,54,Female,7141,RS,Porto Alegre,Leais
23143,Client_23143,client_23143@example.com,19,Male,13964,PR,Curitiba,Perdido
23144,Client_23144,client_23144@example.com,40,Male,19829,PR,Curitiba,Perdido
23145,Client_23145,client_23145@example.com,37,Female,3658,SP,São Paulo,Perdido
23148,Client_23148,client_23148@example.com,55,Male,15138,SP,São Paulo,Campeões
23149,Client_23149,client_23149@example.com,40,Male,17494,PR,Curitiba,Campeões
23150,Client_23150,client_23150@example.com,45,Male,3675,SC,Florianópolis,Leais
23152,Client_23152,client_23152@example.com,47,Male,3620,SC,Florianópolis,Quase Dormindo
23155,Client_23155,client_23155@example.com,28,Male,14402,RJ,Rio de Janeiro,Campeões
23156,Client_23156,client_23156@example.com,70,Male,9880,SC,Florianópolis,Leais
23157,Client_23157,client_23157@example.com,60,Female,19444,RJ,Rio de Janeiro,Campeões
23160,Client_23160,client_23160@example.com,40,Female,15192,RS,Porto Alegre,Quase Dormindo
23161,Client_23161,client_23161@example.com,37,Male,3412,PR,Curitiba,Perdido
23163,Client_23163,client_23163@example.com,30,Male,10426,PR,Curitiba,Leais
23165,Client_23165,client_23165@example.com,33,Male,10525,MG,Belo Horizonte,Campeões
23166,Client_23166,client_23166@example.com,34,Male,13451,SC,Florianópolis,Campeões
23167,Client_23167,client_23167@example.com,49,Female,11474,RS,Porto Alegre,Quase Dormindo
23168,Client_23168,client_23168@example.com,28,Female,16487,SP,São Paulo,Perdido
23169,Client_23169,client_23169@example.com,31,Male,11883,MG,Belo Horizonte,Leais
23170,Client_23170,client_23170@example.com,33,Female,17014,RS,Porto Alegre,Quase Dormindo
23171,Client_23171,client_23171@example.com,30,Female,19226,MG,Belo Horizonte,Promissor
23172,Client_23172,client_23172@example.com,34,Male,5153,SC,Florianópolis,Atenção
23173,Client_23173,client_23173@example.com,57,Male,15810,MG,Belo Horizonte,Perdido
23174,Client_23174,client_23174@example.com,51,Female,10912,BA,Salvador,Leais
23175,Client_23175,client_23175@example.com,71,Male,2664,SC,Florianópolis,Em Risco
23178,Client_23178,client_23178@example.com,48,Male,2468,RS,Porto Alegre,Atenção
23180,Client_23180,client_23180@example.com,23,Female,7806,SC,Florianópolis,Quase Dormindo
23184,Client_23184,client_23184@example.com,21,Male,11489,PR,Curitiba,Quase Dormindo
23185,Client_23185,client_23185@example.com,41,Female,15819,MG,Belo Horizonte,Promissor
23186,Client_23186,client_23186@example.com,57,Female,18914,BA,Salvador,Atenção
23191,Client_23191,client_23191@example.com,25,Female,5291,MG,Belo Horizonte,Novos
23192,Client_23192,client_23192@example.com,57,Female,15030,RS,Porto Alegre,Leais
23193,Client_23193,client_23193@example.com,58,Male,3323,RS,Porto Alegre,Quase Dormindo
23194,Client_23194,client_23194@example.com,39,Male,19850,RJ,Rio de Janeiro,Novos
23195,Client_23195,client_23195@example.com,40,Male,3437,SP,São Paulo,Perdido
23197,Client_23197,client_23197@example.com,38,Female,18979,MG,Belo Horizonte,Perdido
23198,Client_23198,client_23198@example.com,66,Female,15320,SP,São Paulo,Campeões
23200,Client_23200,client_23200@example.com,51,Female,15188,MG,Belo Horizonte,Perdido
23204,Client_23204,client_23204@example.com,37,Male,15121,SC,Florianópolis,Perdido
23205,Client_23205,client_23205@example.com,34,Male,2633,BA,Salvador,Perdido
23206,Client_23206,client_23206@example.com,46,Female,19905,RJ,Rio de Janeiro,Atenção
23207,Client_23207,client_23207@example.com,54,Male,10110,PR,Curitiba,Leais
23209,Client_23209,client_23209@example.com,30,Female,18969,MG,Belo Horizonte,Perdido
23210,Client_23210,client_23210@example.com,55,Male,10798,SC,Florianópolis,Em Risco
23212,Client_23212,client_23212@example.com,43,Other,7682,SP,São Paulo,Perdido
23213,Client_23213,client_23213@example.com,24,Female,2428,SP,São Paulo,Promissor
23215,Client_23215,client_23215@example.com,78,Female,19014,RS,Porto Alegre,Quase Dormindo
23216,Client_23216,client_23216@example.com,33,Female,3105,RS,Porto Alegre,Perdido
23218,Client_23218,client_23218@example.com,24,Female,16542,BA,Salvador,Novos
23220,Client_23220,client_23220@example.com,18,Male,4651,PR,Curitiba,Perdido
23222,Client_23222,client_23222@example.com,59,Male,2683,PR,Curitiba,Campeões
23223,Client_23223,client_23223@example.com,32,Female,5854,RS,Porto Alegre,Novos
23224,Client_23224,client_23224@example.com,36,Female,17739,RS,Porto Alegre,Quase Dormindo
23225,Client_23225,client_23225@example.com,50,Female,17074,RS,Porto Alegre,Novos
23226,Client_23226,client_23226@example.com,68,Male,11616,BA,Salvador,Quase Dormindo
23228,Client_23228,client_23228@example.com,32,Male,14501,RJ,Rio de Janeiro,Leais
23229,Client_23229,client_23229@example.com,35,Male,2151,SC,Florianópolis,Perdido
23230,Client_23230,client_23230@example.com,25,Male,10180,SP,São Paulo,Quase Dormindo
23232,Client_23232,client_23232@example.com,49,Male,9770,RS,Porto Alegre,Atenção
23233,Client_23233,client_23233@example.com,66,Female,14782,BA,Salvador,Não Perder
23234,Client_23234,client_23234@example.com,51,Male,4113,SP,São Paulo,Campeões
23235,Client_23235,client_23235@example.com,74,Female,4111,BA,Salvador,Campeões
23237,Client_23237,client_23237@example.com,35,Female,17499,RJ,Rio de Janeiro,Atenção
23238,Client_23238,client_23238@example.com,55,Female,10405,SP,São Paulo,Leais
23240,Client_23240,client_23240@example.com,26,Male,8013,PR,Curitiba,Campeões
23243,Client_23243,client_23243@example.com,55,Female,14142,SC,Florianópolis,Leais
23245,Client_23245,client_23245@example.com,62,Female,8688,RJ,Rio de Janeiro,Campeões
23246,Client_23246,client_23246@example.com,18,Female,17107,SP,São Paulo,Perdido
23247,Client_23247,client_23247@example.com,78,Male,10631,RS,Porto Alegre,Leais
23248,Client_23248,client_23248@example.com,53,Female,12680,PR,Curitiba,Atenção
23249,Client_23249,client_23249@example.com,37,Female,4827,BA,Salvador,Promissor
23251,Client_23251,client_23251@example.com,47,Male,9394,SP,São Paulo,Campeões
23252,Client_23252,client_23252@example.com,57,Male,4487,MG,Belo Horizonte,Novos
23255,Client_23255,client_23255@example.com,47,Female,8274,SP,São Paulo,Campeões
23257,Client_23257,client_23257@example.com,52,Male,7607,BA,Salvador,Novos
23258,Client_23258,client_23258@example.com,21,Female,10914,RJ,Rio de Janeiro,Leais
23259,Client_23259,client_23259@example.com,54,Male,11389,SP,São Paulo,Campeões
23262,Client_23262,client_23262@example.com,34,Female,2541,SP,São Paulo,Promissor
23263,Client_23263,client_23263@example.com,64,Female,13214,SC,Florianópolis,Perdido
23264,Client_23264,client_23264@example.com,42,Male,19935,SP,São Paulo,Atenção
23265,Client_23265,client_23265@example.com,63,Male,6263,MG,Belo Horizonte,Promissor
23266,Client_23266,client_23266@example.com,33,Female,14304,SP,São Paulo,Leais
23267,Client_23267,client_23267@example.com,53,Female,17349,SP,São Paulo,Campeões
23268,Client_23268,client_23268@example.com,39,Male,14898,BA,Salvador,Campeões
23269,Client_23269,client_23269@example.com,43,Male,8519,SP,São Paulo,Quase Dormindo
23270,Client_23270,client_23270@example.com,31,Female,4841,RJ,Rio de Janeiro,Campeões
23271,Client_23271,client_23271@example.com,26,Female,17138,BA,Salvador,Quase Dormindo
23272,Client_23272,client_23272@example.com,40,Male,2462,BA,Salvador,Leais
23273,Client_23273,client_23273@example.com,62,Male,15710,MG,Belo Horizonte,Novos
23274,Client_23274,client_23274@example.com,21,Female,19735,PR,Curitiba,Em Risco
23275,Client_23275,client_23275@example.com,42,Female,13508,RJ,Rio de Janeiro,Atenção
23277,Client_23277,client_23277@example.com,26,Female,4164,SC,Florianópolis,Perdido
23278,Client_23278,client_23278@example.com,56,Female,5527,PR,Curitiba,Perdido
23279,Client_23279,client_23279@example.com,41,Female,13250,MG,Belo Horizonte,Campeões
23280,Client_23280,client_23280@example.com,54,Female,7379,SC,Florianópolis,Quase Dormindo
23281,Client_23281,client_23281@example.com,35,Male,12688,BA,Salvador,Não Perder
23282,Client_23282,client_23282@example.com,46,Female,11496,SC,Florianópolis,Leais
23283,Client_23283,client_23283@example.com,56,Female,2482,SP,São Paulo,Novos
23284,Client_23284,client_23284@example.com,42,Female,17495,SC,Florianópolis,Não Perder
23286,Client_23286,client_23286@example.com,25,Female,16363,BA,Salvador,Promissor
23289,Client_23289,client_23289@example.com,59,Female,5589,RJ,Rio de Janeiro,Campeões
23290,Client_23290,client_23290@example.com,35,Male,3846,MG,Belo Horizonte,Leais
23291,Client_23291,client_23291@example.com,28,Female,6808,SP,São Paulo,Leais
23292,Client_23292,client_23292@example.com,43,Female,17310,PR,Curitiba,Perdido
23293,Client_23293,client_23293@example.com,34,Male,9207,PR,Curitiba,Perdido
23294,Client_23294,client_23294@example.com,42,Female,15907,SC,Florianópolis,Perdido
23297,Client_23297,client_23297@example.com,23,Female,16350,BA,Salvador,Perdido
23298,Client_23298,client_23298@example.com,49,Male,2680,SC,Florianópolis,Perdido
23300,Client_23300,client_23300@example.com,58,Female,18359,BA,Salvador,Leais
23301,Client_23301,client_23301@example.com,36,Male,16628,PR,Curitiba,Novos
23303,Client_23303,client_23303@example.com,36,Female,9604,RS,Porto Alegre,Atenção
23305,Client_23305,client_23305@example.com,47,Other,6026,MG,Belo Horizonte,Leais
23306,Client_23306,client_23306@example.com,43,Male,17310,RS,Porto Alegre,Atenção
23307,Client_23307,client_23307@example.com,35,Female,18606,RS,Porto Alegre,Perdido
23310,Client_23310,client_23310@example.com,76,Female,8594,RJ,Rio de Janeiro,Perdido
23311,Client_23311,client_23311@example.com,65,Male,15400,PR,Curitiba,Não Perder
23312,Client_23312,client_23312@example.com,68,Female,4899,RJ,Rio de Janeiro,Campeões
23314,Client_23314,client_23314@example.com,40,Female,16618,SC,Florianópolis,Perdido
23318,Client_23318,client_23318@example.com,40,Female,10563,SP,São Paulo,Atenção
23319,Client_23319,client_23319@example.com,54,Female,11100,MG,Belo Horizonte,Quase Dormindo
23322,Client_23322,client_23322@example.com,56,Male,11823,MG,Belo Horizonte,Campeões
23324,Client_23324,client_23324@example.com,30,Female,2655,SC,Florianópolis,Atenção
23325,Client_23325,client_23325@example.com,18,Male,9329,PR,Curitiba,Não Perder
23326,Client_23326,client_23326@example.com,68,Female,11789,PR,Curitiba,Não Perder
23327,Client_23327,client_23327@example.com,54,Female,2599,RJ,Rio de Janeiro,Campeões
23330,Client_23330,client_23330@example.com,40,Female,3734,PR,Curitiba,Leais
23331,Client_23331,client_23331@example.com,69,Female,8955,RS,Porto Alegre,Novos
23334,Client_23334,client_23334@example.com,55,Female,18344,RS,Porto Alegre,Perdido
23335,Client_23335,client_23335@example.com,34,Male,8259,RS,Porto Alegre,Não Perder
23336,Client_23336,client_23336@example.com,36,Male,5698,RJ,Rio de Janeiro,Leais
23337,Client_23337,client_23337@example.com,46,Male,19214,BA,Salvador,Leais
23338,Client_23338,client_23338@example.com,26,Male,13601,SC,Florianópolis,Leais
23340,Client_23340,client_23340@example.com,41,Male,17023,MG,Belo Horizonte,Leais
23342,Client_23342,client_23342@example.com,47,Male,19110,SC,Florianópolis,Novos
23344,Client_23344,client_23344@example.com,55,Female,16559,RS,Porto Alegre,Perdido
23345,Client_23345,client_23345@example.com,57,Male,12384,RJ,Rio de Janeiro,Novos
23347,Client_23347,client_23347@example.com,49,Female,4105,SC,Florianópolis,Quase Dormindo
23350,Client_23350,client_23350@example.com,20,Female,6099,BA,Salvador,Atenção
23351,Client_23351,client_23351@example.com,28,Male,8106,BA,Salvador,Promissor
23353,Client_23353,client_23353@example.com,46,Female,16434,RJ,Rio de Janeiro,Leais
23355,Client_23355,client_23355@example.com,32,Male,13927,SP,São Paulo,Promissor
23356,Client_23356,client_23356@example.com,46,Male,13576,SC,Florianópolis,Promissor
23357,Client_23357,client_23357@example.com,56,Male,3519,BA,Salvador,Quase Dormindo
23358,Client_23358,client_23358@example.com,59,Male,14624,BA,Salvador,Atenção
23359,Client_23359,client_23359@example.com,45,Female,2175,RS,Porto Alegre,Não Perder
23360,Client_23360,client_23360@example.com,38,Male,16551,RJ,Rio de Janeiro,Perdido
23361,Client_23361,client_23361@example.com,22,Female,16692,SC,Florianópolis,Quase Dormindo
23362,Client_23362,client_23362@example.com,37,Female,17553,BA,Salvador,Perdido
23363,Client_23363,client_23363@example.com,32,Female,7927,RS,Porto Alegre,Perdido
23365,Client_23365,client_23365@example.com,38,Female,5830,RS,Porto Alegre,Quase Dormindo
23366,Client_23366,client_23366@example.com,48,Male,8205,BA,Salvador,Leais
23368,Client_23368,client_23368@example.com,44,Female,9956,SP,São Paulo,Leais
23369,Client_23369,client_23369@example.com,37,Male,3479,RJ,Rio de Janeiro,Campeões
23371,Client_23371,client_23371@example.com,57,Female,18493,MG,Belo Horizonte,Campeões
23372,Client_23372,client_23372@example.com,36,Female,15778,SP,São Paulo,Não Perder
23373,Client_23373,client_23373@example.com,28,Female,16301,PR,Curitiba,Perdido
23374,Client_23374,client_23374@example.com,70,Female,11434,BA,Salvador,Atenção
23375,Client_23375,client_23375@example.com,59,Male,14220,MG,Belo Horizonte,Em Risco
23377,Client_23377,client_23377@example.com,52,Female,16116,PR,Curitiba,Quase Dormindo
23378,Client_23378,client_23378@example.com,34,Female,6738,MG,Belo Horizonte,Leais
